Year,Month,Day,T_max,T_min,Precip (mm),T_ave,Precip (cm),rh_ave
1980,1,2,17.0,-1.0,0.0,8.0,0.0,26.3102632728
1980,1,3,15.5,-3.5,0.0,6.0,0.0,25.8303717832
1980,1,11,10.0,5.0,8.0,7.5,0.8,85.5281512826
1980,1,12,15.5,3.5,0.0,9.5,0.0,54.3852004097
1980,1,13,18.0,4.5,0.0,11.25,0.0,39.349791951
1980,1,14,19.0,4.5,0.0,11.75,0.0,38.0773829333
1980,1,15,16.0,2.5,6.0,9.25,0.6,48.3876231079
1980,1,16,15.0,0.5,0.0,7.75,0.0,38.2252427465
1980,1,17,15.5,0.0,0.0,7.75,0.0,34.4027184719
1980,1,18,14.0,4.5,6.0,9.25,0.6,65.668917075
1980,1,19,11.5,2.0,8.0,6.75,0.8,69.5380411548
1980,1,20,11.0,-2.5,4.0,4.25,0.4,58.2695377949
1980,1,21,9.5,1.0,9.0,5.25,0.9,72.5145194129
1980,1,22,8.0,-1.5,5.0,3.25,0.5,72.8719801558
1980,1,23,11.5,-2.5,0.0,4.5,0.0,57.270700994
1980,1,24,15.0,-3.0,0.0,6.0,0.0,43.0506196386
1980,1,25,15.5,-3.5,0.0,6.0,0.0,43.0506196386
1980,1,26,15.0,-1.5,0.0,6.75,0.0,49.0856761093
1980,1,27,15.0,-1.0,0.0,7.0,0.0,48.2591040134
1980,1,28,13.0,0.0,0.0,6.5,0.0,58.2492427789
1980,1,29,12.0,2.5,5.0,7.25,0.5,71.1718327379
1980,1,30,14.5,5.5,4.0,10.0,0.4,75.6198800876
1980,4,10,25.0,5.5,0.0,15.25,0.0,53.692151908
1980,4,11,23.5,7.0,0.0,15.25,0.0,58.3610346826
1980,4,12,17.5,1.5,0.0,9.5,0.0,57.7842754353
1980,4,13,15.0,1.0,0.0,8.0,0.0,60.1377446235
1980,4,14,21.5,0.5,0.0,11.0,0.0,49.2351873476
1980,4,15,26.0,3.0,0.0,14.5,0.0,46.5425823067
1980,4,16,26.5,6.0,0.0,16.25,0.0,50.3725943476
1980,4,17,28.0,6.5,0.0,17.25,0.0,49.3346687981
1980,4,18,28.5,10.0,0.0,19.25,0.0,56.2104112218
1980,4,19,30.5,10.5,0.0,20.5,0.0,52.0163837362
1980,4,20,30.0,12.0,0.0,21.0,0.0,56.9450588856
1980,4,21,27.5,12.5,0.0,20.0,0.0,62.3041713714
1980,4,22,25.5,9.0,0.0,17.25,0.0,59.6127247978
1980,4,23,20.5,0.5,0.0,10.5,0.0,50.8893036199
1980,4,24,13.0,0.0,0.0,6.5,0.0,62.4099029773
1980,4,25,21.0,3.0,0.0,12.0,0.0,54.7467634143
1980,4,26,24.5,5.5,0.0,15.0,0.0,52.1873028501
1980,4,27,27.0,10.5,0.0,18.75,0.0,59.8627260945
1980,4,28,28.0,7.0,0.0,17.5,0.0,48.562434469
1980,4,29,25.0,9.0,0.0,17.0,0.0,60.5623269453
1980,4,30,19.5,5.5,4.0,12.5,0.4,64.14049455
1980,5,1,18.0,5.0,0.0,11.5,0.0,65.505508523
1980,5,2,23.5,5.0,0.0,14.25,0.0,52.2771301796
1980,5,3,24.5,6.5,0.0,15.5,0.0,52.8401052633
1980,5,4,27.0,8.0,0.0,17.5,0.0,50.5858692385
1980,5,5,26.5,8.0,0.0,17.25,0.0,53.445891198
1980,5,6,27.0,7.0,0.0,17.0,0.0,48.0321903359
1980,5,7,26.0,9.5,0.0,17.75,0.0,57.7626650319
1980,5,8,26.5,9.0,0.0,17.75,0.0,55.7708489963
1980,5,9,26.0,7.0,0.0,16.5,0.0,49.5786976794
1980,5,10,25.5,7.0,0.0,16.25,0.0,48.1824815499
1980,5,11,21.5,7.5,0.0,14.5,0.0,61.2402398772
1980,5,12,21.0,2.5,0.0,11.75,0.0,49.793500759
1980,5,13,26.0,3.5,0.0,14.75,0.0,40.9790968196
1980,5,14,24.5,9.5,0.0,17.0,0.0,56.3856147422
1980,5,15,21.0,5.0,0.0,13.0,0.0,45.8883731535
1980,5,16,24.0,8.0,0.0,16.0,0.0,37.8291466856
1980,5,17,26.5,8.0,0.0,17.25,0.0,30.8341679988
1980,5,18,29.0,10.0,0.0,19.5,0.0,24.9933664211
1980,5,19,30.0,9.0,0.0,19.5,0.0,19.6376450452
1980,5,20,32.0,10.5,0.0,21.25,0.0,19.2260949658
1980,5,21,31.5,10.5,0.0,21.0,0.0,19.5240201893
1980,5,22,29.0,9.5,0.0,19.25,0.0,19.9456297884
1980,5,23,27.5,7.5,0.0,17.5,0.0,18.2109129259
1980,5,24,24.0,7.5,0.0,15.75,0.0,24.8710096943
