Year,Month,Day,T_max,T_min,Precip (mm),T_ave,Precip (cm),rh_ave
1980,1,2,17.5,-1.5,0.0,8.0,0.0,18.7930451948
1980,1,3,15.5,-3.5,0.0,6.0,0.0,17.2202478554
1980,1,11,10.5,5.5,6.0,8.0,0.6,82.6893988573
1980,1,12,16.5,3.5,0.0,10.0,0.0,32.8782087338
1980,1,13,19.0,4.0,0.0,11.5,0.0,26.7977080321
1980,1,14,20.0,4.5,0.0,12.25,0.0,25.5117907916
1980,1,15,17.0,3.0,5.0,10.0,0.5,36.1660296071
1980,1,16,15.5,0.5,0.0,8.0,0.0,30.0688723118
1980,1,17,16.0,-0.5,0.0,7.75,0.0,26.7576699226
1980,1,18,15.0,5.0,3.0,10.0,0.3,55.8929548474
1980,1,19,13.0,3.0,0.0,8.0,0.0,48.8619175066
1980,1,20,12.5,-2.5,4.0,5.0,0.4,41.496945492
1980,1,21,10.0,1.5,8.0,5.75,0.8,70.0693198645
1980,1,22,8.0,-1.0,4.0,3.5,0.4,71.6138559669
1980,1,23,11.5,-2.5,0.0,4.5,0.0,47.7255841617
1980,1,24,15.0,-3.0,0.0,6.0,0.0,34.4404957109
1980,1,25,16.5,-3.5,0.0,6.5,0.0,33.2852815879
1980,1,26,16.0,-1.5,0.0,7.25,0.0,35.5859163689
1980,1,27,15.5,-0.5,0.0,7.5,0.0,38.8764324012
1980,1,28,13.5,0.5,0.0,7.0,0.0,48.2591040134
1980,1,29,13.0,2.5,4.0,7.75,0.4,64.9829126691
1980,1,30,15.0,6.0,3.0,10.5,0.3,73.1533739536
1980,4,10,26.0,5.0,0.0,15.5,0.0,48.2453135012
1980,4,11,24.5,7.0,0.0,15.75,0.0,56.5250220325
1980,4,12,18.0,1.5,0.0,9.75,0.0,56.8299117373
1980,4,13,15.5,0.5,0.0,8.0,0.0,60.1377446235
1980,4,14,22.5,0.0,0.0,11.25,0.0,45.4036060973
1980,4,15,27.0,3.0,0.0,15.0,0.0,40.3265522023
1980,4,16,27.5,5.5,0.0,16.5,0.0,45.2675065769
1980,4,17,28.5,6.5,0.0,17.5,0.0,44.5155649299
1980,4,18,29.5,9.5,0.0,19.5,0.0,49.9867328423
1980,4,19,31.0,10.0,0.0,20.5,0.0,46.9825401488
1980,4,20,30.5,12.0,0.0,21.25,0.0,52.8717611558
1980,4,21,28.0,13.0,0.0,20.5,0.0,62.0840709109
1980,4,22,26.0,9.5,0.0,17.75,0.0,55.7708489963
1980,4,23,21.0,0.5,0.0,10.75,0.0,46.9262668347
1980,4,24,14.0,0.0,0.0,7.0,0.0,60.3238800168
1980,4,25,22.0,3.0,0.0,12.5,0.0,50.1969087783
1980,4,26,25.5,5.5,0.0,15.5,0.0,45.9479176202
1980,4,27,27.5,10.5,0.0,19.0,0.0,55.2517761891
