Year,Month,Day,T_max,T_min,Precip (mm),T_ave,Precip (cm),rh_ave
1980,1,2,17.5,-2.0,0.0,7.75,0.0,19.1126213733
1980,1,3,15.0,-3.5,0.0,5.75,0.0,17.5173299661
1980,1,11,11.0,6.0,5.0,8.5,0.5,83.5887470229
1980,1,12,16.5,3.0,2.0,9.75,0.2,33.4293598454
1980,1,13,19.5,4.0,0.0,11.75,0.0,20.5032061949
1980,1,14,21.0,3.5,0.0,12.25,0.0,19.842503949
1980,1,15,17.0,3.0,5.0,10.0,0.5,36.1660296071
1980,1,16,16.0,0.5,0.0,8.25,0.0,25.8711130965
1980,1,17,16.5,-0.5,0.0,8.0,0.0,22.5516542338
1980,1,18,15.5,4.5,0.0,10.0,0.0,39.4538504805
1980,1,19,14.0,3.0,0.0,8.5,0.0,39.977226837
1980,1,20,13.5,-2.0,0.0,5.75,0.0,26.2759949492
1980,1,21,10.5,1.5,8.0,6.0,0.8,60.270867494
1980,1,22,8.0,-1.0,3.0,3.5,0.3,71.6138559669
1980,1,23,11.5,-3.0,0.0,4.25,0.0,38.8463585299
1980,1,24,14.5,-3.5,0.0,5.5,0.0,31.1851479347
1980,1,25,16.5,-4.0,0.0,6.25,0.0,25.3930837697
1980,1,26,16.0,-2.0,0.0,7.0,0.0,28.1511440078
1980,1,27,16.0,-0.5,0.0,7.75,0.0,34.4027184719
1980,1,28,14.0,0.5,0.0,7.25,0.0,39.5399070766
1980,1,29,13.5,2.0,3.0,7.75,0.3,57.3378641198
1980,1,30,15.5,6.5,0.0,11.0,0.0,61.5439841845
1980,4,10,26.5,5.0,0.0,15.75,0.0,42.9590167447
1980,4,11,25.0,6.5,0.0,15.75,0.0,49.7420193886
1980,4,12,18.5,1.5,0.0,10.0,0.0,52.605133974
1980,4,13,15.5,0.5,0.0,8.0,0.0,60.1377446235
1980,4,14,22.5,-0.5,0.0,11.0,0.0,36.9263905107
1980,4,15,27.0,3.0,0.0,15.0,0.0,35.5822519432
1980,4,16,28.0,5.5,0.0,16.75,0.0,38.190248549
1980,4,17,28.5,6.0,0.0,17.25,0.0,39.0566127985
1980,4,18,29.5,8.5,0.0,19.0,0.0,42.3596950783
1980,4,19,31.0,9.5,0.0,20.25,0.0,40.8979987545
1980,4,20,30.5,12.0,0.0,21.25,0.0,48.0652374144
1980,4,21,28.0,13.5,0.0,20.75,0.0,57.8289861536
1980,4,22,26.0,9.5,0.0,17.75,0.0,49.7954008896
1980,4,23,21.5,1.0,0.0,11.25,0.0,39.349791951
1980,4,24,14.5,0.5,0.0,7.5,0.0,58.3146486018
1980,4,25,22.5,3.5,0.0,13.0,0.0,43.1890570857
1980,4,26,25.5,5.5,0.0,15.5,0.0,41.3531258582
1980,4,27,27.5,10.5,0.0,19.0,0.0,49.7265985702
1980,4,28,28.5,7.0,0.0,17.75,0.0,37.8445046761
1980,4,29,26.0,11.0,0.0,18.5,0.0,53.2056432681
1980,4,30,20.5,6.5,3.0,13.5,0.3,62.7138762934
1980,5,1,20.0,6.5,0.0,13.25,0.0,58.4278081547
1980,5,2,24.5,6.0,0.0,15.25,0.0,44.3543863588
1980,5,3,25.5,8.0,0.0,16.75,0.0,46.6769704487
1980,5,4,27.5,8.0,0.0,17.75,0.0,41.8281367472
1980,5,5,28.0,9.0,0.0,18.5,0.0,41.8044339963
1980,5,6,28.5,7.0,0.0,17.75,0.0,35.8526886405
1980,5,7,27.0,10.0,0.0,18.5,0.0,47.5050386322
1980,5,8,28.0,9.5,0.0,18.75,0.0,43.0263343804
1980,5,9,27.5,7.5,0.0,17.5,0.0,36.4218258517
1980,5,10,27.0,8.5,0.0,17.75,0.0,37.8445046761
1980,5,11,23.5,8.5,0.0,16.0,0.0,46.7301223763
1980,5,12,22.5,3.0,0.0,12.75,0.0,35.66697408
1980,5,13,27.0,3.5,0.0,15.25,0.0,28.0132966476
1980,5,14,25.5,9.0,0.0,17.25,0.0,41.1122239985
1980,5,15,23.0,6.0,0.0,14.5,0.0,24.4960959509
1980,5,16,25.0,7.5,0.0,16.25,0.0,19.7110151795
1980,5,17,28.0,8.0,0.0,18.0,0.0,19.607444439
1980,5,18,30.0,9.5,0.0,19.75,0.0,19.3349298457
1980,5,19,31.0,9.5,0.0,20.25,0.0,18.7449160958
1980,5,20,33.0,11.0,0.0,22.0,0.0,18.3621910573
1980,5,21,32.5,11.0,0.0,21.75,0.0,18.6452726677
1980,5,22,30.5,10.0,0.0,20.25,0.0,18.7449160958
1980,5,23,28.5,8.0,0.0,18.25,0.0,19.302096562
1980,5,24,26.0,9.0,0.0,17.5,0.0,20.2343476954
1980,5,25,25.5,2.0,0.0,13.75,0.0,15.4266429017
1980,5,26,27.5,3.5,0.0,15.5,0.0,16.0817711671
1980,5,27,28.0,8.0,0.0,18.0,0.0,19.607444439
1980,5,28,28.5,6.5,0.0,17.5,0.0,18.2109129259
1980,5,29,28.5,5.5,0.0,17.0,0.0,16.7068488125
1980,5,30,31.0,6.5,0.0,18.75,0.0,16.8363917141
1980,5,31,30.5,7.5,0.0,19.0,0.0,16.5755328567
1980,6,1,28.5,10.0,0.0,19.25,0.0,19.9456297884
1980,6,2,31.0,6.5,0.0,18.75,0.0,16.8363917141
1980,6,3,32.0,7.5,0.0,19.75,0.0,15.8194880555
1980,6,4,34.0,8.5,0.0,21.25,0.0,16.0217458048
1980,6,5,34.0,10.0,0.0,22.0,0.0,16.8320084692
1980,6,6,33.5,10.0,0.0,21.75,0.0,17.0914999454
1980,6,7,35.5,10.0,0.0,22.75,0.0,16.0794291814
1980,6,8,37.5,13.0,0.0,25.25,0.0,17.5998851197
1980,6,9,38.0,15.0,0.0,26.5,0.0,18.6708350418
1980,6,10,37.0,14.5,0.0,25.75,0.0,18.3022872764
1980,6,11,36.0,11.5,0.0,23.75,0.0,16.509286464
1980,6,12,36.0,13.0,0.0,24.5,0.0,18.4095467029
1980,6,13,37.5,12.5,0.0,25.0,0.0,16.5891950078
1980,6,14,37.0,14.0,0.0,25.5,0.0,18.5773507883
1980,6,15,37.5,13.5,0.0,25.5,0.0,17.3388607357
1980,6,16,38.5,14.0,0.0,26.25,0.0,17.765646375
1980,6,17,38.5,16.5,0.0,27.5,0.0,19.7988305774
1980,6,18,38.0,17.0,0.0,27.5,0.0,19.7988305774
1980,6,19,37.0,17.0,0.0,27.0,0.0,20.3918442118
1980,6,20,37.0,17.0,0.0,27.0,0.0,20.3918442118
1980,6,21,36.5,17.0,0.0,26.75,0.0,20.6957429578
1980,6,22,37.0,15.5,0.0,26.25,0.0,18.9500228
1980,6,23,37.5,16.5,0.0,27.0,0.0,20.3918442118
1980,6,24,37.0,15.5,0.0,26.25,0.0,18.9500228
1980,6,25,37.0,18.5,0.0,27.75,0.0,21.6772670812
1980,6,26,39.5,17.5,0.0,28.5,0.0,19.7067150358
1980,6,27,39.0,19.5,0.0,29.25,0.0,21.840585534
1980,6,28,40.0,20.5,0.0,30.25,0.0,21.5455236733
1980,6,29,39.5,21.0,0.0,30.25,0.0,22.4822855721
1980,6,30,36.5,18.0,24.0,27.25,2.4,22.325447692
1980,7,1,32.5,15.5,11.0,24.0,1.1,21.6826332393
1980,7,2,35.0,16.5,0.0,25.75,0.0,21.9627447317
1980,7,3,37.5,17.0,0.0,27.25,0.0,20.0929029228
1980,7,4,38.0,18.0,0.0,28.0,0.0,21.3610524254
1980,7,5,37.5,19.5,0.0,28.5,0.0,22.8183016204
1980,7,6,35.5,20.0,0.0,27.75,0.0,23.8449937893
1980,7,7,35.0,17.0,4.0,26.0,0.4,21.63809551
1980,7,8,36.5,19.0,0.0,27.75,0.0,22.7611304352
1980,7,9,34.5,20.5,0.0,27.5,0.0,25.2985057378
1980,7,10,36.0,20.5,0.0,28.25,0.0,24.2074584987
1980,7,11,36.0,18.5,0.0,27.25,0.0,22.325447692
1980,7,12,32.5,17.5,5.0,25.0,0.5,24.2457465498
1980,7,13,30.0,17.0,12.0,23.5,1.2,33.5215714126
1980,7,14,33.5,18.0,0.0,25.75,0.0,24.4030497019
1980,7,15,36.0,18.5,0.0,27.25,0.0,22.325447692
1980,7,16,38.0,20.0,0.0,29.0,0.0,22.1612095808
1980,7,17,38.5,20.5,0.0,29.5,0.0,22.5035331995
1980,7,18,37.0,21.0,0.0,29.0,0.0,24.1758649973
1980,7,19,35.5,19.0,0.0,27.25,0.0,23.4417200766
1980,7,20,35.0,17.5,0.0,26.25,0.0,22.503152075
1980,7,21,35.0,19.0,0.0,27.0,0.0,23.7904849137
1980,7,22,34.0,21.0,2.0,27.5,0.2,28.5983108341
1980,7,23,34.5,21.0,1.0,27.75,0.1,28.1804472055
1980,7,24,36.0,19.5,0.0,27.75,0.0,23.8449937893
1980,7,25,37.0,18.5,0.0,27.75,0.0,21.6772670812
1980,7,26,37.0,18.5,0.0,27.75,0.0,21.6772670812
1980,7,27,38.5,20.5,0.0,29.5,0.0,22.5035331995
1980,7,28,37.0,21.5,0.0,29.25,0.0,24.8188471977
1980,7,29,35.0,21.0,0.0,28.0,0.0,26.7013155317
