Year,Month,Day,T_max,T_min,Precip (mm),T_ave,Precip (cm),rh_ave
1980,1,2,18.0,-0.5,0.0,8.75,0.0,17.8692299674
1980,1,3,17.0,-2.5,0.0,7.25,0.0,15.8159628306
1980,1,11,12.0,6.5,6.0,9.25,0.6,82.9502110421
1980,1,12,17.0,4.5,0.0,10.75,0.0,40.6694312568
1980,1,13,19.5,5.0,0.0,12.25,0.0,34.0157210555
1980,1,14,20.5,5.5,0.0,13.0,0.0,32.3917928143
1980,1,15,17.5,4.0,6.0,10.75,0.6,43.7978490458
1980,1,16,16.0,1.5,0.0,8.75,0.0,32.1646139414
1980,1,17,17.0,0.5,0.0,8.75,0.0,28.5907679479
1980,1,18,15.5,6.0,5.0,10.75,0.5,59.4399379907
1980,1,19,13.5,3.5,7.0,8.5,0.7,61.78298693
1980,1,20,12.5,-1.5,3.0,5.5,0.3,53.4602536023
1980,1,21,10.5,2.0,9.0,6.25,0.9,76.1792513091
1980,1,22,9.5,0.0,0.0,4.75,0.0,70.3634224678
1980,1,23,13.0,-1.5,0.0,5.75,0.0,48.1726574069
1980,1,24,16.0,-2.5,0.0,6.75,0.0,40.9047300911
1980,1,25,17.0,-2.5,0.0,7.25,0.0,35.5859163689
1980,1,26,17.0,-0.5,0.0,8.25,0.0,40.6546062944
1980,1,27,16.5,1.0,0.0,8.75,0.0,46.4599979153
1980,1,28,14.5,2.0,0.0,8.25,0.0,55.4380994924
1980,1,29,14.0,4.0,4.0,9.0,0.4,70.2901708408
1980,1,30,16.0,7.5,4.0,11.75,0.4,76.1547658667
1980,4,10,27.0,6.5,0.0,16.75,0.0,50.9203313986
1980,4,11,25.0,8.0,0.0,16.5,0.0,58.2010798845
1980,4,12,19.0,3.0,0.0,11.0,0.0,58.4667849753
1980,4,13,17.0,3.0,0.0,10.0,0.0,62.4685965941
1980,4,14,23.0,1.5,0.0,12.25,0.0,48.1889381619
1980,4,15,27.5,4.0,0.0,15.75,0.0,42.9590167447
1980,4,16,28.5,7.0,0.0,17.75,0.0,47.803584854
1980,4,17,29.5,7.5,0.0,18.5,0.0,45.6048370869
1980,4,18,30.5,11.5,0.0,21.0,0.0,52.0640538382
1980,4,19,32.0,12.5,0.0,22.25,0.0,51.2376482371
1980,4,20,31.5,13.5,0.0,22.5,0.0,53.4307179396
1980,4,21,29.0,13.5,0.0,21.25,0.0,59.2804594778
1980,4,22,26.5,10.0,0.0,18.25,0.0,55.9760800299
1980,4,23,21.0,1.5,0.0,11.25,0.0,48.4305131704
1980,4,24,15.0,1.0,0.0,8.0,0.0,60.1377446235
1980,4,25,22.5,3.5,0.0,13.0,0.0,48.5876892214
1980,4,26,26.5,7.0,0.0,16.75,0.0,48.7986509237
1980,4,27,29.0,11.5,0.0,20.25,0.0,54.530665006
1980,4,28,29.5,8.0,0.0,18.75,0.0,44.8970445709
1980,4,29,26.0,10.5,0.0,18.25,0.0,57.9062896861
1980,4,30,20.5,7.0,3.0,13.75,0.3,64.2776787571
1980,5,1,20.5,7.0,0.0,13.75,0.0,64.2776787571
1980,5,2,25.0,6.5,0.0,15.75,0.0,49.7420193886
1980,5,3,26.5,7.5,0.0,17.0,0.0,48.0321903359
1980,5,4,28.5,9.5,0.0,19.0,0.0,47.8848726972
1980,5,5,28.5,9.5,0.0,19.0,0.0,47.8848726972
1980,5,6,28.5,9.0,0.0,18.75,0.0,46.7677547613
1980,5,7,27.5,11.5,0.0,19.5,0.0,55.3424542182
1980,5,8,28.0,10.5,0.0,19.25,0.0,50.7706940068
1980,5,9,28.0,8.5,0.0,18.25,0.0,44.3948220927
1980,5,10,27.0,8.5,0.0,17.75,0.0,43.8199527828
1980,5,11,23.5,9.0,0.0,16.25,0.0,56.9429327408
1980,5,12,23.0,4.0,0.0,13.5,0.0,44.4223290411
1980,5,13,27.0,5.0,0.0,16.0,0.0,37.8291466856
1980,5,14,25.5,10.0,0.0,17.75,0.0,49.7954008896
1980,5,15,23.0,7.0,0.0,15.0,0.0,37.9544020728
1980,5,16,25.5,9.0,0.0,17.25,0.0,28.7785567989
1980,5,17,28.0,9.5,0.0,18.75,0.0,22.4485222854
1980,5,18,30.5,10.5,0.0,20.5,0.0,20.1353743495
1980,5,19,32.0,10.5,0.0,21.25,0.0,19.2260949658
1980,5,20,34.0,12.0,0.0,23.0,0.0,18.7163817193
1980,5,21,33.5,11.5,0.0,22.5,0.0,17.8102393132
1980,5,22,30.5,11.0,0.0,20.75,0.0,19.8270809669
1980,5,23,28.5,8.5,0.0,18.5,0.0,19.0020154529
1980,5,24,25.5,9.0,0.0,17.25,0.0,20.5561119992
1980,5,25,25.0,2.0,0.0,13.5,0.0,15.6784690733
1980,5,26,28.0,4.5,0.0,16.25,0.0,17.5209023818
1980,5,27,28.5,8.0,0.0,18.25,0.0,19.302096562
1980,5,28,28.5,7.5,0.0,18.0,0.0,17.6466999951
1980,5,29,28.5,6.0,0.0,17.25,0.0,16.4448895994
1980,5,30,31.0,7.5,0.0,19.25,0.0,16.319151645
