Year,Month,Day,T_max,T_min,Precip (mm),T_ave,Precip (cm),rh_ave
1980,1,2,16.5,-2.0,0.0,7.25,0.0,19.7699535383
1980,1,3,14.5,-4.0,0.0,5.25,0.0,18.1286298532
1980,1,11,10.0,5.0,5.0,7.5,0.5,77.7528648024
1980,1,12,16.0,2.5,0.0,9.25,0.0,24.1938115539
1980,1,13,18.5,3.5,0.0,11.0,0.0,21.5403944646
1980,1,14,19.5,3.5,0.0,11.5,0.0,20.8426618028
1980,1,15,16.0,2.5,5.0,9.25,0.5,34.5625879342
1980,1,16,15.0,0.0,0.0,7.5,0.0,27.2135026808
1980,1,17,15.5,-1.0,0.0,7.25,0.0,23.723944246
1980,1,18,14.5,4.0,0.0,9.25,0.0,41.475105521
1980,1,19,13.0,2.5,0.0,7.75,0.0,42.0477670212
1980,1,20,12.5,-3.0,0.0,4.75,0.0,28.1453689871
1980,1,21,9.5,0.5,9.0,5.0,0.9,59.9400323773
1980,1,22,7.5,-2.0,4.0,2.75,0.4,64.6817779581
1980,1,23,10.5,-3.5,0.0,3.5,0.0,40.9222034097
1980,1,24,13.5,-4.0,0.0,4.75,0.0,32.8362638183
1980,1,25,15.5,-4.0,0.0,5.75,0.0,26.2759949492
1980,1,26,15.0,-2.0,0.0,6.5,0.0,33.2852815879
1980,1,27,15.0,-1.5,0.0,6.75,0.0,32.7237840728
1980,1,28,13.0,-0.5,0.0,6.25,0.0,42.3218062828
1980,1,29,12.5,1.5,3.0,7.0,0.3,60.3238800168
1980,1,30,14.0,5.5,0.0,9.75,0.0,63.5157837063
1980,4,10,25.5,4.5,0.0,15.0,0.0,45.0708524614
1980,4,11,23.5,6.5,0.0,15.0,0.0,54.5594529796
1980,4,12,17.0,1.0,0.0,9.0,0.0,56.2321366726
1980,4,13,14.0,-1.0,0.0,6.5,0.0,58.2492427789
1980,4,14,22.0,-1.0,0.0,10.5,0.0,41.3475591912
1980,4,15,26.0,2.5,0.0,14.25,0.0,39.8301944226
1980,4,16,26.5,5.0,0.0,15.75,0.0,42.9590167447
1980,4,17,27.0,6.0,0.0,16.5,0.0,43.1119110256
1980,4,18,28.0,8.0,0.0,18.0,0.0,45.0971222098
1980,4,19,30.0,9.0,0.0,19.5,0.0,42.8457710077
1980,4,20,29.5,11.5,0.0,20.5,0.0,50.3384358737
1980,4,21,27.0,12.5,0.0,19.75,0.0,59.762510432
1980,4,22,25.5,9.0,0.0,17.25,0.0,51.3902799981
1980,4,23,20.5,0.5,0.0,10.5,0.0,44.5281406674
1980,4,24,13.5,0.0,0.0,6.75,0.0,61.3570951366
1980,4,25,21.5,3.0,0.0,12.25,0.0,48.1889381619
1980,4,26,24.5,4.5,0.0,14.5,0.0,44.0929727116
1980,4,27,26.5,10.0,0.0,18.25,0.0,52.1156607175
1980,4,28,27.5,6.5,0.0,17.0,0.0,41.7671220312
1980,4,29,25.0,10.0,0.0,17.5,0.0,56.6561735471
1980,4,30,19.5,5.5,0.0,12.5,0.0,58.5630602413
1980,5,1,18.5,5.5,0.0,12.0,0.0,63.3909892165
1980,5,2,23.5,5.0,0.0,14.25,0.0,44.8089687254
1980,5,3,24.5,7.5,0.0,16.0,0.0,48.955366299
1980,5,4,26.5,7.0,0.0,16.75,0.0,42.4336094989
1980,5,5,26.5,8.0,0.0,17.25,0.0,45.2234463983
1980,5,6,27.0,6.5,0.0,16.75,0.0,40.3119290239
1980,5,7,26.0,9.0,0.0,17.5,0.0,48.562434469
1980,5,8,26.5,8.5,0.0,17.5,0.0,46.5389996994
1980,5,9,26.0,7.0,0.0,16.5,0.0,40.9563154743
1980,5,10,25.5,8.0,0.0,16.75,0.0,42.4336094989
1980,5,11,22.0,8.0,0.0,15.0,0.0,52.1873028501
1980,5,12,21.5,2.0,0.0,11.75,0.0,38.0773829333
1980,5,13,26.0,3.0,0.0,14.5,0.0,31.8449247362
1980,5,14,24.5,9.0,0.0,16.75,0.0,44.5552899738
1980,5,15,21.5,5.0,0.0,13.25,0.0,29.2139040773
1980,5,16,24.0,7.0,0.0,15.5,0.0,20.6765629291
1980,5,17,27.0,7.5,0.0,17.25,0.0,18.5005007993
1980,5,18,29.0,9.5,0.0,19.25,0.0,19.9456297884
1980,5,19,30.0,8.5,0.0,19.25,0.0,18.1323907167
1980,5,20,32.0,10.5,0.0,21.25,0.0,19.2260949658
1980,5,21,31.5,10.0,0.0,20.75,0.0,18.1748242197
1980,5,22,29.0,9.0,0.0,19.0,0.0,18.4172587297
1980,5,23,27.5,7.5,0.0,17.5,0.0,18.2109129259
1980,5,24,24.5,8.0,0.0,16.25,0.0,21.9011279772
1980,5,25,24.5,1.0,0.0,12.75,0.0,16.4616803446
1980,5,26,26.5,3.0,0.0,14.75,0.0,16.8737457492
1980,5,27,27.0,7.5,0.0,17.25,0.0,18.5005007993
1980,5,28,27.0,6.5,0.0,16.75,0.0,19.0951242745
1980,5,29,27.5,4.5,0.0,16.0,0.0,17.8019513815
1980,5,30,30.0,6.0,0.0,18.0,0.0,15.6859555512
1980,5,31,29.0,7.0,0.0,18.0,0.0,17.6466999951
1980,6,1,27.5,9.5,0.0,18.5,0.0,20.9022169982
1980,6,2,29.5,6.0,0.0,17.75,0.0,15.9345282847
1980,6,3,30.5,7.5,0.0,19.0,0.0,16.5755328567
1980,6,4,32.5,8.0,0.0,20.25,0.0,17.0408328144
1980,6,5,33.0,9.5,0.0,21.25,0.0,17.6239203853
1980,6,6,32.5,9.5,0.0,21.0,0.0,17.8970185069
1980,6,7,34.5,10.0,0.0,22.25,0.0,16.5768861943
1980,6,8,36.5,13.0,0.0,24.75,0.0,18.1351467347
1980,6,9,37.0,15.0,0.0,26.0,0.0,19.2338626756
1980,6,10,36.0,14.5,0.0,25.25,0.0,18.8570197711
1980,6,11,35.0,11.0,0.0,23.0,0.0,17.2766600486
