Year,Month,Day,T_max,T_min,Precip (mm),T_ave,Precip (cm),rh_ave
1980,1,2,19.5,0.5,0.0,10.0,0.0,19.7269252403
1980,1,3,19.0,-1.0,0.0,9.0,0.0,17.5725427102
1980,1,11,14.5,9.0,4.0,11.75,0.4,82.0128247795
1980,1,12,19.0,7.0,0.0,13.0,0.0,37.79042495
1980,1,13,21.5,6.5,0.0,14.0,0.0,27.8286978475
1980,1,14,22.5,7.5,0.0,15.0,0.0,26.093651425
1980,1,15,19.5,6.5,4.0,13.0,0.4,40.4897410178
1980,1,16,18.5,3.5,0.0,11.0,0.0,21.5403944646
1980,1,17,19.5,2.5,0.0,11.0,0.0,18.4631952554
1980,1,18,18.0,8.0,5.0,13.0,0.5,48.5876892214
1980,1,19,15.5,5.5,6.0,10.5,0.6,57.2504665724
1980,1,20,13.5,1.0,2.0,7.25,0.2,43.4938977843
1980,1,21,12.0,4.5,8.0,8.25,0.8,77.6133392894
1980,1,22,12.0,2.5,0.0,7.25,0.0,63.2638513225
1980,1,23,15.5,1.5,0.0,8.5,0.0,43.6115201859
1980,1,24,18.0,-1.0,0.0,8.5,0.0,32.7086401394
1980,1,25,19.0,-1.0,0.0,9.0,0.0,28.1160683363
1980,1,26,19.5,1.5,0.0,10.5,0.0,31.8058147624
1980,1,27,19.5,4.0,0.0,11.75,0.0,38.0773829333
1980,1,28,17.0,6.0,0.0,11.5,0.0,53.5954160642
1980,1,29,17.0,6.5,3.0,11.75,0.3,64.438648041
1980,1,30,19.0,10.0,2.0,14.5,0.2,63.6898494723
1980,4,10,29.5,8.0,0.0,18.75,0.0,43.0263343804
1980,4,11,27.0,9.0,0.0,18.0,0.0,50.9793555415
1980,4,12,21.0,6.0,0.0,13.5,0.0,60.1007981145
1980,4,13,20.0,7.5,0.0,13.75,0.0,66.8487859074
1980,4,14,25.0,3.5,0.0,14.25,0.0,42.319581574
1980,4,15,29.5,5.5,0.0,17.5,0.0,36.4218258517
1980,4,16,31.0,9.0,0.0,20.0,0.0,41.5361142476
1980,4,17,33.0,9.0,0.0,21.0,0.0,37.4210386962
1980,4,18,33.5,15.0,0.0,24.25,0.0,48.0563245382
1980,4,19,35.0,15.5,0.0,25.25,0.0,45.2568474507
1980,4,20,34.5,16.5,4.0,25.5,0.4,54.4935623123
1980,4,21,32.0,16.0,0.0,24.0,0.0,52.8514185209
1980,4,22,28.5,11.5,0.0,20.0,0.0,50.1894713825
1980,4,23,21.0,4.0,0.0,12.5,0.0,50.1969087783
1980,4,24,18.5,3.0,0.0,10.75,0.0,53.1831024127
1980,4,25,24.5,5.5,0.0,15.0,0.0,45.0708524614
1980,4,26,29.0,9.5,0.0,19.25,0.0,43.5177377201
1980,4,27,32.0,14.5,0.0,23.25,0.0,48.2135596022
1980,4,28,32.0,10.0,0.0,21.0,0.0,37.4210386962
1980,4,29,27.5,13.0,0.0,20.25,0.0,56.2347482875
1980,4,30,21.5,9.0,2.0,15.25,0.2,63.0299174572
1980,5,1,23.5,10.0,0.0,16.75,0.0,59.4070532984
1980,5,2,28.0,10.0,0.0,19.0,0.0,46.0431468242
1980,5,3,29.5,9.5,0.0,19.5,0.0,41.060530549
1980,5,4,31.5,13.0,0.0,22.25,0.0,43.7026999669
1980,5,5,31.5,13.0,0.0,22.25,0.0,43.7026999669
1980,5,6,32.0,12.0,0.0,22.0,0.0,39.7847472908
1980,5,7,30.5,15.5,0.0,23.0,0.0,53.2697018164
1980,5,8,30.5,13.0,0.0,21.75,0.0,46.6131816692
1980,5,9,30.5,11.0,0.0,20.75,0.0,38.0019051866
1980,5,10,29.5,11.0,0.0,20.25,0.0,37.4898321916
1980,5,11,25.5,11.5,0.0,18.5,0.0,49.4052401775
1980,5,12,25.5,6.5,0.0,16.0,0.0,35.6039027629
1980,5,13,29.5,7.5,0.0,18.5,0.0,30.4032247246
1980,5,14,28.0,11.5,0.0,19.75,0.0,36.9121387963
1980,5,15,25.5,10.0,0.0,17.75,0.0,27.8854244982
1980,5,16,28.0,11.0,0.0,19.5,0.0,21.4228855038
1980,5,17,30.5,12.0,0.0,21.25,0.0,20.8282695462
1980,5,18,33.0,12.0,0.0,22.5,0.0,19.2944259226
1980,5,19,35.0,14.0,0.0,24.5,0.0,19.7245143245
1980,5,20,36.5,15.0,0.0,25.75,0.0,19.5224397615
1980,5,21,36.0,15.0,0.0,25.5,0.0,19.8158408408
1980,5,22,33.5,14.0,0.0,23.75,0.0,20.6366080801
1980,5,23,31.0,11.0,0.0,21.0,0.0,19.5240201893
1980,5,24,28.0,12.5,0.0,20.25,0.0,22.1530826587
1980,5,25,26.5,4.0,0.0,15.25,0.0,16.3410897111
1980,5,26,30.5,7.5,0.0,19.0,0.0,16.5755328567
1980,5,27,31.0,9.5,0.0,20.25,0.0,18.7449160958
1980,5,28,31.0,9.5,0.0,20.25,0.0,18.7449160958
1980,5,29,31.5,9.0,0.0,20.25,0.0,17.0408328144
1980,5,30,33.5,10.0,0.0,21.75,0.0,17.0914999454
1980,5,31,33.0,9.0,0.0,21.0,0.0,16.2700168244
1980,6,1,31.0,13.0,0.0,22.0,0.0,21.4225562335
1980,6,2,33.5,10.0,0.0,21.75,0.0,17.0914999454
1980,6,3,35.0,11.0,0.0,23.0,0.0,17.2766600486
1980,6,4,36.0,11.5,0.0,23.75,0.0,16.509286464
