Year,Month,Day,T_max,T_min,Precip (mm),T_ave,Precip (cm),rh_ave
1980,1,1,16.0,-0.5,0.0,7.75,0.0,19.1126213733
1980,1,2,15.5,-1.0,0.0,7.25,0.0,19.7699535383
1980,1,3,14.0,-4.5,0.0,4.75,0.0,18.7635793248
1980,1,4,15.0,-1.5,0.0,6.75,0.0,20.4523650455
1980,1,5,16.0,-1.5,0.0,7.25,0.0,19.7699535383
1980,1,6,15.0,0.0,0.0,7.5,0.0,19.4382162006
1980,1,7,12.5,0.5,0.0,6.5,0.0,29.1246213894
1980,1,8,11.5,-1.5,0.0,5.0,0.0,27.664630328
1980,1,9,10.0,0.5,0.0,5.25,0.0,36.2572597064
1980,1,10,8.5,1.5,12.0,5.0,1.2,59.9400323773
1980,1,11,8.0,3.5,9.0,5.75,0.9,87.5866498307
1980,1,12,13.5,2.0,0.0,7.75,0.0,53.5153398451
1980,1,13,16.5,3.5,0.0,10.0,0.0,46.0294922273
1980,1,14,17.0,4.0,0.0,10.5,0.0,47.7087221436
1980,1,15,14.0,1.0,7.0,7.5,0.7,50.5393621216
1980,1,16,13.0,-0.5,0.0,6.25,0.0,46.5539869111
1980,1,17,13.5,-1.0,0.0,6.25,0.0,42.3218062828
1980,1,18,11.5,3.0,8.0,7.25,0.8,71.1718327379
1980,1,19,9.5,1.0,10.0,5.25,1.0,72.5145194129
1980,1,20,9.0,-3.5,5.0,2.75,0.5,64.6817779581
1980,1,21,8.0,-1.0,11.0,3.5,1.1,71.6138559669
1980,1,22,6.5,-3.5,7.0,1.5,0.7,70.6226680197
1980,1,23,10.0,-4.0,0.0,3.0,0.0,58.2642867902
1980,1,24,13.5,-3.5,0.0,5.0,0.0,50.7184889346
1980,1,25,13.5,-3.5,0.0,5.0,0.0,50.7184889346
1980,1,26,13.0,-2.0,0.0,5.5,0.0,57.9152747358
1980,1,27,12.5,-2.5,0.0,5.0,0.0,55.3292606559
1980,1,28,10.5,-2.0,0.0,4.25,0.0,63.1253326111
1980,1,29,9.5,1.0,6.0,5.25,0.6,72.5145194129
1980,1,30,12.5,3.5,5.0,8.0,0.5,75.1721807794
1980,1,31,12.0,5.5,5.0,8.75,0.5,82.1984578502
1980,2,1,14.0,3.5,0.0,8.75,0.0,71.4769198697
1980,2,2,18.0,0.5,0.0,9.25,0.0,51.8438819013
1980,2,3,21.0,2.0,0.0,11.5,0.0,50.6178929496
1980,2,4,20.5,2.5,0.0,11.5,0.0,50.6178929496
1980,2,5,20.5,4.0,0.0,12.25,0.0,53.8582250045
1980,2,6,20.0,4.5,0.0,12.25,0.0,56.6928684258
1980,2,7,18.0,1.0,0.0,9.5,0.0,54.3852004097
1980,2,8,12.5,-1.0,22.0,5.75,2.2,61.3106548815
1980,2,9,8.5,-3.5,8.0,2.5,0.8,65.8243651988
1980,2,10,9.5,-4.0,0.0,2.75,0.0,59.2916297949
1980,2,11,12.0,-5.5,0.0,3.25,0.0,52.051414397
1980,2,12,12.5,-3.5,0.0,4.5,0.0,57.270700994
1980,2,13,10.0,1.0,24.0,5.5,2.4,71.2803381364
1980,2,14,10.0,3.5,49.0,6.75,4.9,81.8094601821
1980,2,15,10.5,4.5,26.0,7.5,2.6,81.6405080425
1980,2,16,11.5,0.0,10.0,5.75,1.0,65.689987373
1980,2,17,11.0,3.0,12.0,7.0,1.2,76.4102480213
1980,2,18,13.5,3.5,5.0,8.5,0.5,72.6858669764
1980,2,19,13.5,6.0,0.0,9.75,0.0,76.8875276445
1980,2,20,11.0,2.5,9.0,6.75,0.9,73.6285141639
1980,2,21,10.5,1.0,0.0,5.75,0.0,70.0693198645
1980,2,22,12.5,0.5,0.0,6.5,0.0,66.5705631758
1980,2,23,15.0,-0.5,0.0,7.25,0.0,59.3098606149
1980,2,24,16.0,0.0,0.0,8.0,0.0,56.3791355845
1980,2,25,17.5,0.0,0.0,8.75,0.0,53.6076899023
