Year,Month,Day,T_max,T_min,Precip (mm),T_ave,Precip (cm),rh_ave
1980,1,1,16.5,-1.5,0.0,7.5,0.0,19.4382162006
1980,1,2,16.0,-2.0,0.0,7.0,0.0,20.1079600056
1980,1,3,13.5,-4.0,0.0,4.75,0.0,18.7635793248
1980,1,4,15.5,-3.0,0.0,6.25,0.0,16.9287225131
1980,1,5,16.5,-3.5,0.0,6.5,0.0,16.642640794
1980,1,6,16.0,-1.0,0.0,7.5,0.0,19.4382162006
1980,1,7,13.5,0.0,0.0,6.75,0.0,20.4523650455
1980,1,8,13.5,-1.0,0.0,6.25,0.0,21.1609031414
1980,1,9,12.5,0.0,0.0,6.25,0.0,25.3930837697
1980,1,10,10.5,3.0,6.0,6.75,0.6,57.2666221275
1980,1,11,9.5,4.5,6.0,7.0,0.6,84.4534320235
1980,1,12,15.0,2.0,3.0,8.5,0.3,47.2458135347
1980,1,13,18.0,3.5,0.0,10.75,0.0,25.0273423119
1980,1,14,19.0,3.0,0.0,11.0,0.0,21.5403944646
1980,1,15,15.5,2.0,5.0,8.75,0.5,39.3123059284
1980,1,16,14.5,-0.5,0.0,7.0,0.0,32.172736009
1980,1,17,15.0,-1.0,0.0,7.0,0.0,28.1511440078
1980,1,18,14.0,3.0,0.0,8.5,0.0,43.6115201859
1980,1,19,12.5,2.0,0.0,7.25,0.0,43.4938977843
1980,1,20,11.5,-3.0,0.0,4.25,0.0,33.9905637137
1980,1,21,9.0,0.0,9.0,4.5,0.9,62.0432594102
1980,1,22,7.0,-2.0,4.0,2.5,0.4,71.3097289654
1980,1,23,10.0,-4.0,0.0,3.0,0.0,42.3740267565
1980,1,24,13.0,-4.0,0.0,4.5,0.0,33.4079089132
1980,1,25,15.0,-4.5,0.0,5.25,0.0,31.7251022431
1980,1,26,14.5,-2.5,0.0,6.0,0.0,34.4404957109
1980,1,27,14.0,-2.0,0.0,6.0,0.0,34.4404957109
1980,1,28,12.0,-1.0,0.0,5.5,0.0,44.5502113353
1980,1,29,11.5,0.5,2.0,6.0,0.2,51.6607435663
1980,1,30,13.5,5.0,0.0,9.25,0.0,65.668917075
1980,1,31,12.5,6.0,3.0,9.25,0.3,79.4939522487
1980,2,1,14.5,4.0,0.0,9.25,0.0,55.3001406947
1980,2,2,19.0,0.0,0.0,9.5,0.0,30.5916752304
1980,2,3,21.0,0.5,0.0,10.75,0.0,28.1557601008
1980,2,4,22.0,1.0,0.0,11.5,0.0,26.7977080321
1980,2,5,21.0,2.5,0.0,11.75,0.0,29.2902945641
1980,2,6,21.0,3.5,0.0,12.25,0.0,31.1810776342
1980,2,7,18.0,1.0,0.0,9.5,0.0,33.990750256
1980,2,8,11.0,-1.5,16.0,4.75,1.6,56.2907379743
1980,2,9,6.0,-4.0,5.0,1.0,0.5,67.0683964417
1980,2,10,8.5,-5.0,0.0,1.75,0.0,52.0409445064
1980,2,11,12.5,-5.5,0.0,3.5,0.0,40.9222034097
1980,2,12,13.5,-4.0,0.0,4.75,0.0,42.2180534807
1980,2,13,11.5,1.0,12.0,6.25,1.2,67.7148900525
1980,2,14,11.0,4.5,42.0,7.75,4.2,80.2730097677
1980,2,15,13.0,6.0,15.0,9.5,1.5,78.1787255889
1980,2,16,13.0,1.0,5.0,7.0,0.5,64.3454720179
1980,2,17,13.0,4.0,10.0,8.5,1.0,72.6858669764
1980,2,18,16.0,4.0,0.0,10.0,0.0,65.7564174675
1980,2,19,15.0,7.0,0.0,11.0,0.0,76.9299802307
1980,2,20,13.0,4.0,7.0,8.5,0.7,72.6858669764
1980,2,21,13.0,1.5,0.0,7.25,0.0,67.2178420302
1980,2,22,14.0,1.5,0.0,7.75,0.0,64.9829126691
1980,2,23,16.5,-0.5,0.0,8.0,0.0,56.3791355845
1980,2,24,17.0,-0.5,0.0,8.25,0.0,55.4380994924
1980,2,25,18.5,0.0,0.0,9.25,0.0,51.8438819013
1980,2,26,20.5,3.0,0.0,11.75,0.0,55.6515596718
1980,2,27,22.0,2.0,0.0,12.0,0.0,48.9839462128
1980,2,28,22.5,3.0,0.0,12.75,0.0,49.3850410338
1980,2,29,21.0,4.0,0.0,12.5,0.0,55.774343087
1980,3,1,17.5,0.5,0.0,9.0,0.0,56.2321366726
1980,3,2,16.0,2.0,0.0,9.0,0.0,63.2611537567
1980,3,3,16.0,3.5,0.0,9.75,0.0,66.8587196909
1980,3,4,16.0,3.0,5.0,9.5,0.5,64.5824254865
1980,3,5,18.0,-0.5,0.0,8.75,0.0,53.6076899023
1980,3,6,18.0,1.5,0.0,9.75,0.0,56.8299117373
1980,3,7,16.0,3.5,0.0,9.75,0.0,66.8587196909
1980,3,8,17.0,-1.0,0.0,8.0,0.0,52.6205265456
1980,3,9,17.5,-1.0,0.0,8.25,0.0,51.7422261929
1980,3,10,14.0,2.5,0.0,8.25,0.0,66.5257193909
1980,3,11,13.5,3.0,15.0,8.25,1.5,70.2215926904
1980,3,12,14.5,3.0,0.0,8.75,0.0,67.9030738762
1980,3,13,19.0,-0.5,0.0,9.25,0.0,48.3876231079
1980,3,14,21.5,2.0,0.0,11.75,0.0,49.793500759
1980,3,15,20.5,2.5,0.0,11.5,0.0,53.5954160642
1980,3,16,17.0,2.5,0.0,9.75,0.0,60.1728477218
1980,3,17,16.0,-0.5,0.0,7.75,0.0,57.3378641198
1980,3,18,19.5,-1.0,0.0,9.25,0.0,48.3876231079
1980,3,19,16.0,1.0,5.0,8.5,0.5,58.1486935812
1980,3,20,16.5,-4.0,0.0,6.25,0.0,46.5539869111
1980,3,21,19.5,0.0,0.0,9.75,0.0,50.1440397682
1980,3,22,18.5,4.0,0.0,11.25,0.0,60.538141463
1980,3,23,14.0,-1.0,0.0,6.5,0.0,58.2492427789
1980,3,24,15.5,-1.0,0.0,7.25,0.0,55.3558699072
1980,3,25,15.5,1.0,0.0,8.25,0.0,59.1339727919
1980,3,26,14.0,0.5,0.0,7.25,0.0,63.2638513225
1980,3,27,12.0,0.5,8.0,6.25,0.8,67.7148900525
1980,3,28,12.0,-1.5,0.0,5.25,0.0,63.4502044863
1980,3,29,15.0,-3.0,0.0,6.0,0.0,51.6607435663
1980,3,30,19.0,-2.5,0.0,8.25,0.0,44.3504795939
1980,3,31,16.0,2.0,0.0,9.0,0.0,63.2611537567
1980,4,1,18.5,-2.0,0.0,8.25,0.0,48.0463528934
1980,4,2,16.5,-1.0,0.0,7.75,0.0,53.5153398451
1980,4,3,18.0,-2.0,0.0,8.0,0.0,48.8619175066
1980,4,4,23.0,1.5,0.0,12.25,0.0,45.3542947406
1980,4,5,22.0,2.0,0.0,12.0,0.0,48.9839462128
1980,4,6,21.5,2.5,0.0,12.0,0.0,48.9839462128
1980,4,7,22.0,3.5,0.0,12.75,0.0,52.1286544245
1980,4,8,24.0,2.0,0.0,13.0,0.0,43.1890570857
1980,4,9,25.5,4.0,0.0,14.75,0.0,43.3896319266
1980,4,10,25.0,4.0,0.0,14.5,0.0,44.0929727116
1980,4,11,23.5,6.0,0.0,14.75,0.0,53.0317723547
1980,4,12,16.5,0.5,0.0,8.5,0.0,54.5144002323
1980,4,13,13.5,-1.5,0.0,6.0,0.0,60.270867494
1980,4,14,21.0,-1.5,0.0,9.75,0.0,40.1152318145
1980,4,15,25.5,2.5,0.0,14.0,0.0,37.9482243375
1980,4,16,26.0,4.5,0.0,15.25,0.0,42.0199449715
1980,4,17,26.5,5.0,0.0,15.75,0.0,40.6980158634
1980,4,18,27.5,7.5,0.0,17.5,0.0,44.5155649299
1980,4,19,29.0,8.5,0.0,18.75,0.0,43.0263343804
1980,4,20,29.0,11.5,0.0,20.25,0.0,51.1224984432
1980,4,21,26.5,12.5,0.0,19.5,0.0,60.6981755942
1980,4,22,25.0,8.5,0.0,16.75,0.0,50.9203313986
1980,4,23,20.5,0.0,0.0,10.25,0.0,42.0382214445
1980,4,24,13.0,-0.5,0.0,6.25,0.0,63.4827094243
1980,4,25,21.0,3.0,0.0,12.0,0.0,46.102537612
1980,4,26,24.0,4.0,0.0,14.0,0.0,43.0079875825
1980,4,27,25.5,10.0,0.0,17.75,0.0,53.7790329607
1980,4,28,27.0,6.5,0.0,16.75,0.0,40.3119290239
1980,4,29,24.5,9.5,0.0,17.0,0.0,54.2972586406
1980,4,30,19.5,5.0,3.0,12.25,0.3,62.3621552684
1980,5,1,17.5,5.0,0.0,11.25,0.0,63.5650485362
1980,5,2,22.5,4.0,0.0,13.25,0.0,45.1487608468
1980,5,3,23.5,7.5,0.0,15.5,0.0,50.5427093823
1980,5,4,25.5,6.5,0.0,16.0,0.0,44.5048784537
1980,5,5,25.5,7.5,0.0,16.5,0.0,45.2675065769
1980,5,6,26.5,5.5,0.0,16.0,0.0,40.0543906083
1980,5,7,25.5,8.5,0.0,17.0,0.0,48.0321903359
1980,5,8,26.0,8.0,0.0,17.0,0.0,45.9438342344
1980,5,9,25.5,6.5,0.0,16.0,0.0,40.0543906083
1980,5,10,25.0,7.5,0.0,16.25,0.0,41.6121431567
1980,5,11,21.5,8.0,0.0,14.75,0.0,55.4423074618
1980,5,12,21.0,1.5,0.0,11.25,0.0,39.349791951
1980,5,13,25.5,2.5,0.0,14.0,0.0,30.35857947
1980,5,14,24.0,8.5,0.0,16.25,0.0,45.9923687522
1980,5,15,21.0,4.5,0.0,12.75,0.0,27.4361339077
1980,5,16,23.0,7.0,0.0,15.0,0.0,21.3493511659
1980,5,17,26.5,7.0,0.0,16.75,0.0,19.0951242745
1980,5,18,28.0,9.0,0.0,18.5,0.0,19.0020154529
1980,5,19,29.0,8.5,0.0,18.75,0.0,18.7071019045
1980,5,20,31.5,10.0,0.0,20.75,0.0,18.1748242197
1980,5,21,31.0,10.0,0.0,20.5,0.0,18.457426487
1980,5,22,28.5,8.5,0.0,18.5,0.0,19.0020154529
1980,5,23,27.0,7.0,0.0,17.0,0.0,18.7952049141
1980,5,24,24.0,8.0,0.0,16.0,0.0,22.2524392268
1980,5,25,24.0,0.5,0.0,12.25,0.0,17.0078605277
1980,5,26,26.0,2.5,0.0,14.25,0.0,14.9363229085
1980,5,27,26.5,7.5,0.0,17.0,0.0,18.7952049141
1980,5,28,26.5,6.5,0.0,16.5,0.0,19.4003599615
1980,5,29,26.5,4.5,0.0,15.5,0.0,18.3791670481
1980,5,30,29.0,5.5,0.0,17.25,0.0,16.4448895994
1980,5,31,28.5,7.0,0.0,17.75,0.0,17.9263443202
1980,6,1,27.0,9.0,0.0,18.0,0.0,19.607444439
1980,6,2,29.0,5.5,0.0,17.25,0.0,16.4448895994
1980,6,3,30.0,7.0,0.0,18.5,0.0,17.1018139076
1980,6,4,32.0,8.0,0.0,20.0,0.0,17.3067142698
1980,6,5,32.5,8.5,0.0,20.5,0.0,16.7794786246
1980,6,6,32.0,9.0,0.0,20.5,0.0,16.7794786246
1980,6,7,34.0,9.5,0.0,21.75,0.0,17.0914999454
1980,6,8,35.5,12.5,0.0,24.0,0.0,17.617139507
1980,6,9,36.5,15.0,0.0,25.75,0.0,19.5224397615
1980,6,10,35.0,14.0,0.0,24.5,0.0,19.7245143245
1980,6,11,34.5,11.0,0.0,22.75,0.0,17.5411954706
1980,6,12,34.5,12.5,0.0,23.5,0.0,18.1575178485
1980,6,13,35.5,12.0,0.0,23.75,0.0,17.885060336
1980,6,14,35.5,14.0,0.0,24.75,0.0,19.4305143586
1980,6,15,35.5,13.0,0.0,24.25,0.0,18.6885706537
1980,6,16,37.0,14.0,0.0,25.5,0.0,18.5773507883
1980,6,17,36.5,16.0,0.0,26.25,0.0,20.134399225
1980,6,18,36.0,16.5,0.0,26.25,0.0,21.31877565
1980,6,19,35.5,16.5,0.0,26.0,0.0,21.63809551
1980,6,20,35.5,16.0,0.0,25.75,0.0,20.7425922466
1980,6,21,35.0,16.0,0.0,25.5,0.0,21.0543308934
1980,6,22,35.5,14.5,0.0,25.0,0.0,19.1413788551
1980,6,23,35.5,15.5,0.0,25.5,0.0,19.8158408408
1980,6,24,35.0,14.5,0.0,24.75,0.0,19.4305143586
1980,6,25,35.5,18.0,0.0,26.75,0.0,22.9952699531
1980,6,26,37.5,16.5,0.0,27.0,0.0,20.3918442118
1980,6,27,37.5,18.5,0.0,28.0,0.0,21.3610524254
1980,6,28,38.0,20.0,0.0,29.0,0.0,22.1612095808
1980,6,29,38.0,20.5,0.0,29.25,0.0,22.8333394219
1980,6,30,34.5,17.0,0.0,25.75,0.0,21.9627447317
1980,7,1,31.0,13.5,12.0,22.25,1.2,21.0978551564
1980,7,2,33.0,15.5,0.0,24.25,0.0,21.3583664614
1980,7,3,36.0,16.0,0.0,26.0,0.0,20.4359790928
1980,7,4,36.0,17.0,0.0,26.5,0.0,21.004689422
1980,7,5,36.0,18.5,0.0,27.25,0.0,22.325447692
1980,7,6,34.5,18.5,0.0,26.5,0.0,23.3385438022
1980,7,7,33.0,15.5,4.0,24.25,0.4,21.3583664614
1980,7,8,34.5,18.0,0.0,26.25,0.0,23.6875285
1980,7,9,33.0,19.0,0.0,26.0,0.0,25.2444447617
1980,7,10,34.0,19.0,0.0,26.5,0.0,24.5054709923
1980,7,11,34.0,17.0,0.0,25.5,0.0,22.2928209459
1980,7,12,30.5,16.5,6.0,23.5,0.6,25.1411785594
