Year,Month,Day,T_max,T_min,Precip (mm),T_ave,Precip (cm),rh_ave
1980,1,1,18.5,0.5,0.0,9.5,0.0,20.3944501536
1980,1,2,18.0,-0.5,0.0,8.75,0.0,17.8692299674
1980,1,3,17.0,-2.5,0.0,7.25,0.0,19.7699535383
1980,1,4,18.5,-0.5,0.0,9.0,0.0,17.5725427102
1980,1,5,19.5,-1.5,0.0,9.0,0.0,17.5725427102
1980,1,6,18.0,1.0,0.0,9.5,0.0,20.3944501536
1980,1,7,16.0,1.0,0.0,8.5,0.0,25.4400534418
1980,1,8,15.5,2.5,0.0,9.0,0.0,31.6305768784
1980,1,9,14.0,3.0,0.0,8.5,0.0,39.977226837
1980,1,10,12.5,5.0,9.0,8.75,0.9,67.9030738762
1980,1,11,11.5,6.5,6.0,9.0,0.6,84.348205009
1980,1,12,17.0,4.5,0.0,10.75,0.0,46.9262668347
1980,1,13,19.5,5.0,0.0,12.25,0.0,31.1810776342
1980,1,14,20.5,5.5,0.0,13.0,0.0,29.6924767464
1980,1,15,17.0,4.0,6.0,10.5,0.6,44.5281406674
1980,1,16,16.0,1.5,0.0,8.75,0.0,32.1646139414
1980,1,17,16.5,0.5,0.0,8.5,0.0,25.4400534418
1980,1,18,15.5,5.5,6.0,10.5,0.6,57.2504665724
1980,1,19,13.0,3.5,7.0,8.25,0.7,66.5257193909
1980,1,20,12.0,-1.5,3.0,5.25,0.3,54.3858895597
1980,1,21,10.5,2.0,9.0,6.25,0.9,76.1792513091
1980,1,22,9.5,0.0,0.0,4.75,0.0,70.3634224678
1980,1,23,13.0,-1.0,0.0,6.0,0.0,51.6607435663
1980,1,24,16.0,-2.0,0.0,7.0,0.0,40.2159200112
1980,1,25,16.5,-2.5,0.0,7.0,0.0,36.1943280101
1980,1,26,17.0,-0.5,0.0,8.25,0.0,36.9587329949
1980,1,27,16.5,1.0,0.0,8.75,0.0,42.8861519218
1980,1,28,14.5,2.0,0.0,8.25,0.0,51.7422261929
1980,1,29,14.0,3.5,4.0,8.75,0.4,67.9030738762
