Year,Month,Day,T_max,T_min,Precip (mm),T_ave,Precip (cm),rh_ave
1980,1,1,19.5,-0.5,0.0,9.5,0.0,16.995375128
1980,1,2,18.5,-1.5,0.0,8.5,0.0,18.1714667441
1980,1,3,17.0,-3.0,0.0,7.0,0.0,16.0863680045
1980,1,4,19.5,-2.0,0.0,8.75,0.0,17.8692299674
1980,1,5,20.5,-3.5,0.0,8.5,0.0,14.5371733953
1980,1,6,19.5,0.0,0.0,9.75,0.0,16.7146799227
1980,1,7,17.5,0.5,0.0,9.0,0.0,21.0870512522
1980,1,8,18.0,3.5,0.0,10.75,0.0,21.8989245229
1980,1,9,16.5,2.5,0.0,9.5,0.0,20.3944501536
1980,1,10,14.5,6.5,5.0,10.5,0.5,57.2504665724
1980,1,11,13.0,7.5,4.0,10.25,0.4,80.8427335471
1980,1,12,18.5,5.0,0.0,11.75,0.0,32.2193240205
1980,1,13,21.0,4.5,0.0,12.75,0.0,21.9489071261
1980,1,14,22.5,4.5,0.0,13.5,0.0,20.9046254311
1980,1,15,19.0,5.0,5.0,12.0,0.5,31.6954946083
1980,1,16,17.5,1.5,0.0,9.5,0.0,20.3944501536
1980,1,17,18.5,0.5,0.0,9.5,0.0,20.3944501536
1980,1,18,17.5,6.0,1.0,11.75,0.1,32.2193240205
1980,1,19,16.0,4.5,0.0,10.25,0.0,32.3370934188
1980,1,20,15.0,-1.0,0.0,7.0,0.0,20.1079600056
1980,1,21,12.0,3.5,6.0,7.75,0.6,61.1603883944
1980,1,22,10.0,1.0,2.0,5.5,0.2,53.4602536023
1980,1,23,13.0,-1.0,0.0,6.0,0.0,34.4404957109
1980,1,24,16.0,-3.0,0.0,6.5,0.0,24.9639611909
1980,1,25,18.0,-3.5,0.0,7.25,0.0,19.7699535383
1980,1,26,18.5,-1.5,0.0,8.5,0.0,21.8057600929
1980,1,27,18.5,1.0,0.0,9.75,0.0,23.4005518918
1980,1,28,16.5,3.0,0.0,9.75,0.0,33.4293598454
1980,1,29,16.0,3.5,3.0,9.75,0.3,46.8011037836
1980,1,30,17.5,8.5,2.0,13.0,0.2,53.9863213571
1980,1,31,17.5,9.5,2.0,13.5,0.2,62.7138762934
1980,2,1,19.5,7.5,0.0,13.5,0.0,41.8092508622
1980,2,2,22.5,2.0,0.0,12.25,0.0,22.6771473703
1980,2,3,25.0,1.5,0.0,13.25,0.0,18.590666231
1980,2,4,25.5,2.0,0.0,13.75,0.0,17.997750052
1980,2,5,25.0,2.5,0.0,13.75,0.0,17.997750052
1980,2,6,25.0,4.5,0.0,14.75,0.0,19.2842808563
1980,2,7,21.0,3.0,0.0,12.0,0.0,25.9326774068
1980,2,8,13.0,1.0,15.0,7.0,1.5,52.2806960146
1980,2,9,8.5,-0.5,4.0,4.0,0.4,74.1095565824
1980,2,10,12.0,-1.5,0.0,5.25,0.0,49.8537320964
1980,2,11,16.0,-2.5,0.0,6.75,0.0,36.814257082
1980,2,12,17.5,-1.5,0.0,8.0,0.0,33.8274813507
1980,2,13,16.0,4.5,4.0,10.25,0.4,64.6741868377
1980,2,14,15.0,8.0,35.0,11.5,3.5,80.3931240964
1980,2,15,16.5,9.0,11.0,12.75,1.1,79.5647883322
1980,2,16,16.0,3.5,1.0,9.75,0.1,66.8587196909
1980,2,17,17.0,7.0,9.0,12.0,0.9,72.0352150188
1980,2,18,19.0,6.5,2.0,12.75,0.2,65.8467213784
1980,2,19,19.0,10.0,0.0,14.5,0.0,75.9378974478
1980,2,20,17.5,7.5,5.0,12.5,0.5,72.5066460131
1980,2,21,16.5,4.5,0.0,10.5,0.0,66.7922110011
1980,2,22,18.0,3.5,0.0,10.75,0.0,62.5683557797
1980,2,23,19.5,2.0,0.0,10.75,0.0,53.1831024127
1980,2,24,21.0,1.0,0.0,11.0,0.0,46.1579881384
1980,2,25,22.5,1.5,0.0,12.0,0.0,43.2211290113
1980,2,26,25.0,4.0,0.0,14.5,0.0,44.0929727116
1980,2,27,26.5,4.0,0.0,15.25,0.0,42.0199449715
1980,2,28,26.5,4.5,0.0,15.5,0.0,41.3531258582
1980,2,29,24.0,5.5,0.0,14.75,0.0,48.2107021407
1980,3,1,22.0,3.0,0.0,12.5,0.0,47.4081916239
1980,3,2,20.5,6.0,0.0,13.25,0.0,61.0836176163
1980,3,3,20.0,7.0,0.0,13.5,0.0,65.3269544723
1980,3,4,18.5,5.5,1.0,12.0,0.1,63.3909892165
1980,3,5,22.0,1.5,0.0,11.75,0.0,43.9354418462
1980,3,6,22.0,4.0,0.0,13.0,0.0,48.5876892214
1980,3,7,19.5,7.0,3.0,13.25,0.3,66.3952365394
1980,3,8,21.0,1.0,0.0,11.0,0.0,43.0807889292
1980,3,9,20.5,2.0,0.0,11.25,0.0,48.4305131704
1980,3,10,18.0,7.0,0.0,12.5,0.0,69.7179288587
1980,3,11,16.5,7.5,8.0,12.0,0.8,74.9166236196
1980,3,12,18.5,6.0,0.0,12.25,0.0,65.1967986897
1980,3,13,22.5,1.5,0.0,12.0,0.0,43.2211290113
1980,3,14,25.5,4.5,0.0,15.0,0.0,42.6987023319
