1980,1,1,20,1,0,10.5,0,19.083,0,32.3094,-110.7445
1980,1,2,19,0,0,9.5,0,16.995,0,32.3094,-110.7445
1980,1,3,18,-2,0,8,0,18.793,0,32.3094,-110.7445
1980,1,4,20,0,0,10,0,16.439,0,32.3094,-110.7445
1980,1,5,21.5,-1.5,0,10,0,16.439,0,32.3094,-110.7445
1980,1,6,19.5,2,0,10.75,0,18.771,0,32.3094,-110.7445
1980,1,7,17.5,1.5,0,9.5,0,20.394,0,32.3094,-110.7445
1980,1,8,17.5,4.5,0,11,0,24.618,0,32.3094,-110.7445
1980,1,9,16,4.5,0,10.25,0,32.337,0,32.3094,-110.7445
1980,1,10,14,7,8,10.5,0.8,69.973,0,32.3094,-110.7445
1980,1,11,13,7.5,5,10.25,0.5,84.076,0,32.3094,-110.7445
1980,1,12,18,6,0,12,0,43.221,0,32.3094,-110.7445
1980,1,13,20.5,6,0,13.25,0,26.558,0,32.3094,-110.7445
1980,1,14,21.5,6.5,0,14,0,25.299,0,32.3094,-110.7445
1980,1,15,18.5,5.5,5,12,0.5,40.34,0,32.3094,-110.7445
1980,1,16,17.5,2.5,0,10,0,23.015,0,32.3094,-110.7445
1980,1,17,18,1.5,0,9.75,0,20.058,0,32.3094,-110.7445
1980,1,18,17,7,6,12,0.6,51.865,0,32.3094,-110.7445
1980,1,19,14.5,4.5,6,9.5,0.6,61.183,0,32.3094,-110.7445
1980,1,20,13,0,2,6.5,0.2,41.607,0,32.3094,-110.7445
1980,1,21,11,3.5,9,7.25,0.9,79.08,0,32.3094,-110.7445
1980,1,22,10.5,1.5,0,6,0,68.881,0,32.3094,-110.7445
1980,1,23,14,0.5,0,7.25,0,47.448,0,32.3094,-110.7445
1980,1,24,17,-1.5,0,7.75,0,30.58,0,32.3094,-110.7445
1980,1,25,18,-1.5,0,8.25,0,29.567,0,32.3094,-110.7445
1980,1,26,18.5,0.5,0,9.5,0,30.592,0,32.3094,-110.7445
1980,1,27,18.5,2.5,0,10.5,0,34.986,0,32.3094,-110.7445
1980,1,28,16,4,0,10,0,49.317,0,32.3094,-110.7445
1980,1,29,15.5,5,3,10.25,0.3,67.908,0,32.3094,-110.7445
1980,1,30,17.5,9,3,13.25,0.3,77.018,0,32.3094,-110.7445
1980,1,31,18.5,10,2,14.25,0.2,69.703,0,32.3094,-110.7445
1980,2,1,20,8,0,14,0,50.598,0,32.3094,-110.7445
1980,2,2,23,3.5,0,13.25,0,31.87,0,32.3094,-110.7445
1980,2,3,26,3.5,0,14.75,0,26.516,0,32.3094,-110.7445
1980,2,4,25,4,0,14.5,0,26.946,0,32.3094,-110.7445
