1980,1,1,21,2,0,11.5,0,17.865,0,32.3094,-110.8505
1980,1,2,19.5,0.5,0,10,0,19.727,0,32.3094,-110.8505
1980,1,3,19,-1,0,9,0,17.573,0,32.3094,-110.8505
1980,1,4,21,0.5,0,10.75,0,18.771,0,32.3094,-110.8505
1980,1,5,22.5,-1,0,10.75,0,15.642,0,32.3094,-110.8505
1980,1,6,21,3,0,12,0,20.17,0,32.3094,-110.8505
1980,1,7,18.5,2,0,10.25,0,19.402,0,32.3094,-110.8505
1980,1,8,18.5,6,0,12.25,0,22.677,0,32.3094,-110.8505
1980,1,9,17,6,0,11.5,0,26.798,0,32.3094,-110.8505
1980,1,10,15,8,6,11.5,0.6,59.55,0,32.3094,-110.8505
1980,1,11,14.5,9,4,11.75,0.4,82.013,0,32.3094,-110.8505
1980,1,12,19,7,0,13,0,37.79,0,32.3094,-110.8505
1980,1,13,21.5,6.5,0,14,0,27.829,0,32.3094,-110.8505
1980,1,14,22.5,7.5,0,15,0,26.094,0,32.3094,-110.8505
1980,1,15,19.5,6.5,4,13,0.4,40.49,0,32.3094,-110.8505
1980,1,16,18.5,3.5,0,11,0,21.54,0,32.3094,-110.8505
1980,1,17,19.5,2.5,0,11,0,18.463,0,32.3094,-110.8505
1980,1,18,18,8,5,13,0.5,48.588,0,32.3094,-110.8505
1980,1,19,15.5,5.5,6,10.5,0.6,57.25,0,32.3094,-110.8505
1980,1,20,13.5,1,2,7.25,0.2,43.494,0,32.3094,-110.8505
1980,1,21,12,4.5,8,8.25,0.8,77.613,0,32.3094,-110.8505
1980,1,22,12,2.5,0,7.25,0,63.264,0,32.3094,-110.8505
1980,1,23,15.5,1.5,0,8.5,0,43.612,0,32.3094,-110.8505
1980,1,24,18,-1,0,8.5,0,32.709,0,32.3094,-110.8505
1980,1,25,19,-1,0,9,0,28.116,0,32.3094,-110.8505
1980,1,26,19.5,1.5,0,10.5,0,31.806,0,32.3094,-110.8505
1980,1,27,19.5,4,0,11.75,0,38.077,0,32.3094,-110.8505
1980,1,28,17,6,0,11.5,0,53.595,0,32.3094,-110.8505
1980,1,29,17,6.5,3,11.75,0.3,64.439,0,32.3094,-110.8505
1980,1,30,19,10,2,14.5,0.2,63.69,0,32.3094,-110.8505
1980,1,31,20.5,11,1,15.75,0.1,61.047,0,32.3094,-110.8505
1980,2,1,21.5,8.5,0,15,0,45.071,0,32.3094,-110.8505
1980,2,2,24,4.5,0,14.25,0,29.873,0,32.3094,-110.8505
1980,2,3,27,4,0,15.5,0,25.271,0,32.3094,-110.8505
1980,2,4,26,4.5,0,15.25,0,25.679,0,32.3094,-110.8505
1980,2,5,26,4.5,0,15.25,0,25.679,0,32.3094,-110.8505
1980,2,6,26,7,0,16.5,0,30.178,0,32.3094,-110.8505
1980,2,7,21.5,4.5,0,13,0,35.091,0,32.3094,-110.8505
1980,2,8,14,3,18,8.5,1.8,61.783,0,32.3094,-110.8505
1980,2,9,12,2,8,7,0.8,72.389,0,32.3094,-110.8505
1980,2,10,15,0.5,0,7.75,0,53.515,0,32.3094,-110.8505
1980,2,11,17.5,0.5,0,9,0,45.689,0,32.3094,-110.8505
1980,2,12,19,1.5,0,10.25,0,45.272,0,32.3094,-110.8505
1980,2,13,16.5,7.5,15,12,1.5,74.917,0,32.3094,-110.8505
1980,2,14,17,9.5,28,13.25,2.8,79.674,0,32.3094,-110.8505
1980,2,15,16.5,10,11,13.25,1.1,82.33,0,32.3094,-110.8505
1980,2,16,17,5.5,0,11.25,0,69.619,0,32.3094,-110.8505
1980,2,17,17.5,8.5,9,13,0.9,75.581,0,32.3094,-110.8505
1980,2,18,18.5,8.5,2,13.5,0.2,73.166,0,32.3094,-110.8505
1980,2,19,19.5,12,0,15.75,0,79.135,0,32.3094,-110.8505
1980,2,20,18,8.5,5,13.25,0.5,74.363,0,32.3094,-110.8505
1980,2,21,16,7,0,11.5,0,74.438,0,32.3094,-110.8505
1980,2,22,18.5,5,0,11.75,0,64.439,0,32.3094,-110.8505
1980,2,23,20.5,3.5,0,12,0,57.628,0,32.3094,-110.8505
1980,2,24,22,2.5,0,12.25,0,51.024,0,32.3094,-110.8505
1980,2,25,24.5,3.5,0,14,0,48.068,0,32.3094,-110.8505
1980,2,26,27,5.5,0,16.25,0,45.992,0,32.3094,-110.8505
1980,2,27,28,6.5,0,17.25,0,47.279,0,32.3094,-110.8505
1980,2,28,27.5,7,0,17.25,0,47.279,0,32.3094,-110.8505
1980,2,29,24.5,7,0,15.75,0,54.264,0,32.3094,-110.8505
1980,3,1,24,5,0,14.5,0,51.442,0,32.3094,-110.8505
1980,3,2,24,9.5,0,16.75,0,63.65,0,32.3094,-110.8505
1980,3,3,21.5,11,0,16.25,0,72.274,0,32.3094,-110.8505
1980,3,4,19.5,6,0,12.75,0,63.103,0,32.3094,-110.8505
1980,3,5,23,3.5,0,13.25,0,47.805,0,32.3094,-110.8505
1980,3,6,22.5,5,0,13.75,0,53.993,0,32.3094,-110.8505
1980,3,7,20,8.5,1,14.25,0.1,69.703,0,32.3094,-110.8505
1980,3,8,21,3,0,12,0,51.865,0,32.3094,-110.8505
1980,3,9,21,4,0,12.5,0,52.986,0,32.3094,-110.8505
1980,3,10,19,8.5,0,13.75,0,71.991,0,32.3094,-110.8505
1980,3,11,17.5,8.5,9,13,0.9,75.581,0,32.3094,-110.8505
1980,3,12,19,6.5,0,12.75,0,65.847,0,32.3094,-110.8505
1980,3,13,23.5,3,0,13.25,0,45.149,0,32.3094,-110.8505
1980,3,14,25.5,6.5,0,16,0,48.955,0,32.3094,-110.8505
1980,3,15,24,7,0,15.5,0,52.84,0,32.3094,-110.8505
1980,3,16,21.5,6,0,13.75,0,56.564,0,32.3094,-110.8505
1980,3,17,21.5,3,0,12.25,0,51.024,0,32.3094,-110.8505
1980,3,18,24.5,6.5,0,15.5,0,50.543,0,32.3094,-110.8505
1980,3,19,19.5,5,6,12.25,0.6,62.362,0,32.3094,-110.8505
1980,3,20,20,1,0,10.5,0,50.889,0,32.3094,-110.8505
1980,3,21,24,4,0,14,0,48.068,0,32.3094,-110.8505
1980,3,22,20.5,7,0,13.75,0,64.278,0,32.3094,-110.8505
1980,3,23,18,4,0,11,0,61.544,0,32.3094,-110.8505
1980,3,24,20.5,3,0,11.75,0,52.723,0,32.3094,-110.8505
1980,3,25,20.5,5,0,12.75,0,57.616,0,32.3094,-110.8505
1980,3,26,17.5,5,4,11.25,0.4,66.592,0,32.3094,-110.8505
1980,3,27,16,4,14,10,1.4,65.756,0,32.3094,-110.8505
1980,3,28,16.5,3.5,0,10,0,65.756,0,32.3094,-110.8505
1980,3,29,19,1,0,10,0,52.605,0,32.3094,-110.8505
1980,3,30,22.5,2,0,12.25,0,45.354,0,32.3094,-110.8505
1980,3,31,20,6,0,13,0,62.084,0,32.3094,-110.8505
1980,4,1,22,2.5,0,12.25,0,48.189,0,32.3094,-110.8505
1980,4,2,19,3,0,11,0,58.467,0,32.3094,-110.8505
1980,4,3,21.5,2,0,11.75,0,49.794,0,32.3094,-110.8505
1980,4,4,26,5,0,15.5,0,45.948,0,32.3094,-110.8505
1980,4,5,26,6.5,0,16.25,0,48.182,0,32.3094,-110.8505
1980,4,6,26,6.5,0,16.25,0,48.182,0,32.3094,-110.8505
1980,4,7,26,7,0,16.5,0,49.579,0,32.3094,-110.8505
1980,4,8,28,5.5,0,16.75,0,42.434,0,32.3094,-110.8505
1980,4,9,30,6.5,0,18.25,0,40.534,0,32.3094,-110.8505
1980,4,10,29.5,8,0,18.75,0,43.026,0,32.3094,-110.8505
1980,4,11,27,9,0,18,0,50.979,0,32.3094,-110.8505
1980,4,12,21,6,0,13.5,0,60.101,0,32.3094,-110.8505
1980,4,13,20,7.5,0,13.75,0,66.849,0,32.3094,-110.8505
1980,4,14,25,3.5,0,14.25,0,42.32,0,32.3094,-110.8505
1980,4,15,29.5,5.5,0,17.5,0,36.422,0,32.3094,-110.8505
1980,4,16,31,9,0,20,0,41.536,0,32.3094,-110.8505
1980,4,17,33,9,0,21,0,37.421,0,32.3094,-110.8505
1980,4,18,33.5,15,0,24.25,0,48.056,0,32.3094,-110.8505
1980,4,19,35,15.5,0,25.25,0,45.257,0,32.3094,-110.8505
1980,4,20,34.5,16.5,4,25.5,0.4,54.494,0,32.3094,-110.8505
1980,4,21,32,16,0,24,0,52.851,0,32.3094,-110.8505
1980,4,22,28.5,11.5,0,20,0,50.189,0,32.3094,-110.8505
1980,4,23,21,4,0,12.5,0,50.197,0,32.3094,-110.8505
1980,4,24,18.5,3,0,10.75,0,53.183,0,32.3094,-110.8505
1980,4,25,24.5,5.5,0,15,0,45.071,0,32.3094,-110.8505
1980,4,26,29,9.5,0,19.25,0,43.518,0,32.3094,-110.8505
1980,4,27,32,14.5,0,23.25,0,48.214,0,32.3094,-110.8505
